"YYYYmmddHHMM","LE","H","wind_speed","wind_dir","air_pressure","Tair","RH"
202002112130,NA,-34.8451,14.9631,253.142,100224,NA,NA
202002112200,NA,-28.6559,15.9557,252.09,100239,NA,NA
202002112230,NA,-25.6578,15.705,257.003,100275,NA,NA
202002112300,NA,-23.3338,15.2302,257.429,100288,NA,NA
202002112330,NA,-24.4765,14.7892,257.419,100307,NA,NA
202002120000,NA,-20.8428,15.2378,258.821,100322,NA,NA
202002120030,NA,-28.0958,14.9167,258.028,100336,NA,NA
202002120100,NA,-25.8561,14.4449,253.88,100343,NA,NA
202002120130,NA,-23.2074,14.1355,255.83,100355,NA,NA
202002120200,NA,-20.7823,14.0005,254.245,100365,NA,NA
202002120230,NA,-22.4876,14.9453,256.808,100363,NA,NA
202002120300,NA,-19.5562,15.2601,257.925,100362,NA,NA
202002120330,NA,-21.6906,15.1078,254.787,100374,NA,NA
202002120400,NA,-23.0504,15.1231,253.779,100387,NA,NA
202002120430,NA,-16.6539,14.3735,252.907,100423,NA,NA
202002120500,NA,-17.0732,14.2102,250.63,100441,NA,NA
202002120530,NA,-16.8454,14.1155,249.484,100460,NA,NA
202002120600,NA,-15.8413,14.0886,248.559,100478,NA,NA
202002120630,NA,-19.2285,13.958,251.792,100511,NA,NA
202002120700,NA,-18.4212,13.5756,250.802,100543,NA,NA
202002120730,NA,-16.3372,13.3491,252.648,100589,NA,NA
202002120800,NA,-15.086,13.2003,252.137,100620,NA,NA
202002120830,NA,-19.8136,13.133,249.311,100648,NA,NA
202002120900,NA,-22.6141,13.4763,248.339,100685,NA,NA
202002120930,NA,-21.4578,12.6523,254.362,100736,NA,NA
202002121000,NA,-20.7469,13.0256,256.438,100756,NA,NA
202002121030,NA,-23.4084,13.3003,258.215,100796,NA,NA
202002121100,NA,-18.0824,12.9419,256.387,100854,NA,NA
202002121130,NA,-20.9522,12.238,257.75,100901,NA,NA
202002121200,NA,-16.8918,13.0381,259.509,100916,NA,NA
202002121230,NA,NA,11.9408,257.653,100945,NA,NA
202002121300,NA,-2.8101,12.4172,261.366,100947,NA,NA
202002121330,NA,-17.8489,11.542,263.027,100976,NA,NA
202002121400,NA,-21.7397,11.8482,252.596,100996,NA,NA
202002121430,NA,-22.0414,11.8985,251.429,101004,NA,NA
202002121500,NA,NA,11.3773,253.342,101026,NA,NA
202002121530,NA,-20.7502,11.3805,254.065,101066,NA,NA
202002121600,NA,-33.5595,11.0637,252.606,101092,NA,NA
202002121630,NA,-20.6043,10.8722,255.195,101115,NA,NA
202002121700,NA,-20.4722,10.2473,251.216,101153,NA,NA
202002121730,NA,-19.704,9.87112,261.243,101181,NA,NA
202002121800,NA,-19.3348,9.77461,251.906,101202,NA,NA
202002121830,NA,-22.9903,9.28231,249.373,101213,NA,NA
202002121900,NA,-21.0539,8.95009,249.204,101216,NA,NA
202002121930,NA,-17.1823,8.77997,242.894,101227,NA,NA
202002122000,NA,-17.8785,8.24563,241.444,101230,NA,NA
202002122030,NA,-17.4524,7.47008,233.404,101237,NA,NA
202002122100,NA,-17.9022,8.34201,226.918,101215,NA,NA
202002122130,NA,-15.7135,8.10718,224.054,101213,NA,NA
202002122200,NA,-14.922,7.1414,217.444,101213,NA,NA
202002122230,NA,-9.24008,6.41645,206.212,101232,NA,NA
202002122300,NA,-15.6236,6.83959,220.972,101211,NA,NA
202002122330,NA,-6.60973,6.08343,202.107,101206,NA,NA
202002130000,NA,NA,7.05674,180.317,101181,NA,NA
202002130030,17.6785,-5.72921,7.58913,187.589,101153,NA,NA
202002130100,21.79,NA,7.0576,179.972,101122,NA,NA
202002130130,20.9074,-1.88285,8.21156,191.181,101077,NA,NA
202002130200,26.5028,-1.17615,7.99644,186.764,101040,NA,NA
202002130230,13.6465,NA,8.25815,188.819,100972,NA,NA
202002130300,25.4653,NA,8.08487,181.841,100923,NA,NA
202002130330,27.6564,-4.25066,9.40255,181.169,100866,NA,NA
202002130400,NA,NA,8.78912,176.421,100824,NA,NA
202002130430,NA,NA,8.03424,159.468,100759,NA,NA
202002130500,NA,NA,9.7684,157.801,100661,NA,NA
202002130530,NA,NA,9.17784,151.92,100586,NA,NA
202002130600,NA,NA,9.70017,152.882,100499,NA,NA
202002130630,NA,NA,9.83495,152.648,100412,NA,NA
202002130700,NA,NA,9.38543,149.876,100330,NA,NA
202002130730,NA,NA,NA,NA,NA,NA,NA
202002130800,NA,NA,NA,NA,NA,NA,NA
202002130830,NA,NA,NA,NA,NA,NA,NA
202002130900,NA,NA,NA,NA,NA,NA,NA
202002130930,NA,NA,NA,NA,NA,NA,NA
202002131000,NA,NA,NA,NA,NA,NA,NA
202002131030,NA,NA,NA,NA,NA,NA,NA
202002131100,NA,NA,NA,NA,NA,NA,NA
202002131130,NA,NA,NA,NA,NA,NA,NA
202002131200,NA,NA,NA,NA,NA,NA,NA
202002131230,NA,NA,NA,NA,NA,NA,NA
202002131300,NA,NA,NA,NA,NA,NA,NA
202002131330,NA,NA,9.46821,165.44,99349.4,NA,NA
202002131400,NA,-20.4395,8.59405,167.727,99355.1,NA,NA
202002131430,NA,NA,6.77161,160.375,99354.1,NA,NA
202002131500,NA,NA,6.79528,162.085,99343,NA,NA
202002131530,NA,NA,NA,NA,NA,NA,NA
202002131600,NA,NA,6.86385,173.104,99334.9,NA,NA
202002131630,NA,-13.0156,7.71623,178.747,99350.1,NA,NA
202002131700,NA,NA,6.50874,179.71,99397.2,NA,NA
202002131730,NA,NA,NA,NA,NA,NA,NA
202002131800,NA,NA,NA,NA,NA,NA,NA
202002131830,NA,NA,4.56377,173.458,99549,NA,NA
202002131900,NA,NA,NA,NA,NA,NA,NA
202002131930,NA,NA,4.87317,208.682,99657.2,NA,NA
202002132000,NA,NA,4.31664,242.687,99753,NA,NA
202002132030,NA,-6.61005,4.53999,266.143,99838.7,NA,NA
202002132100,NA,-15.7831,4.9565,277.246,99906.3,NA,NA
202002132130,NA,NA,5.83561,277.99,99989.3,NA,NA
202002132200,-16.8836,-19.1257,5.7752,283.614,100089,NA,NA
202002132230,NA,-24.5063,5.5854,287.643,100179,NA,NA
202002132300,NA,-25.5464,4.03048,294.01,100244,NA,NA
202002132330,NA,-17.3587,3.23131,287.952,100319,NA,NA
202002140000,NA,-5.30944,3.8603,266.494,100419,NA,NA
202002140030,NA,NA,2.56253,230.85,100487,NA,NA
202002140100,0.690128,-4.46263,3.71657,216.036,100563,NA,NA
202002140130,NA,NA,4.45329,225.394,100631,NA,NA
202002140200,0.818182,-6.0954,3.68378,236.109,100696,NA,NA
202002140230,1.10189,-6.91093,3.21603,241.395,100754,NA,NA
202002140300,NA,NA,3.02073,244.063,100799,NA,NA
202002140330,NA,-4.708,3.77728,240.589,100858,NA,NA
202002140400,1.3312,NA,4.14902,256.646,100938,NA,NA
202002140430,NA,-6.7404,3.66881,275.457,101002,NA,NA
202002140500,NA,-12.4781,3.54993,287.187,101082,NA,NA
202002140530,NA,-12.2735,4.7195,316.952,101166,NA,NA
202002140600,NA,-14.8519,5.19304,346.762,101236,NA,NA
202002140630,NA,-8.42809,4.52799,341.313,101316,NA,NA
202002140700,4.73507,-13.56,4.44713,324.166,101424,NA,NA
202002140730,4.79999,-9.30359,3.87927,317.34,101521,NA,NA
202002140800,5.70357,NA,3.26623,348.366,101564,NA,NA
202002140830,NA,NA,2.32382,347.807,101607,NA,NA
202002140900,NA,NA,1.91707,295.496,101696,NA,NA
202002140930,NA,NA,1.53521,287.256,101755,NA,NA
202002141000,6.3237,-3.94901,1.91622,284.462,101804,NA,NA
202002141030,5.25275,-2.31126,1.94594,252.469,101823,NA,NA
202002141100,NA,NA,2.78599,242.441,101842,NA,NA
202002141130,NA,NA,3.3675,230.224,101887,NA,NA
202002141200,6.95143,-4.27599,3.6424,212.724,101918,NA,NA
202002141230,6.16316,-4.52339,4.02231,192.683,101911,NA,NA
202002141300,5.38017,NA,4.44518,187.988,101890,NA,NA
202002141330,10.3589,NA,5.21998,196.06,101888,NA,NA
202002141400,8.69586,-11.2506,6.01664,204.705,101873,NA,NA
202002141430,NA,NA,5.07086,190.31,101870,NA,NA
202002141500,6.25786,-10.3979,5.18161,194.431,101867,NA,NA
202002141530,NA,NA,5.17284,174.487,101875,NA,NA
202002141600,NA,NA,5.56809,174.443,101871,NA,NA
202002141630,4.77354,-12.796,6.34242,180.605,101913,NA,NA
202002141700,6.21826,-14.8715,7.00712,173.335,101919,NA,NA
202002141730,5.08025,NA,6.92074,166.959,101925,NA,NA
202002141800,3.33002,-12.9047,7.06058,163.448,101917,NA,NA
202002141830,3.4217,-16.4498,7.5201,165.657,101900,NA,NA
202002141900,NA,NA,8.33284,161.911,101851,NA,NA
202002141930,4.47333,-24.8296,8.74527,167.261,101839,NA,NA
202002142000,4.15644,-23.9986,8.62639,172.151,101852,NA,NA
202002142030,5.23574,-23.012,8.68853,166.857,101820,NA,NA
202002142100,3.78007,-28.9952,8.81251,176.659,101820,NA,NA
202002142130,1.69018,-20.6268,8.56273,180.508,101798,NA,NA
202002142200,1.15966,-24.1178,8.4057,178.737,101776,NA,NA
202002142230,1.03544,-18.5832,7.41179,177.594,101789,NA,NA
202002142300,NA,NA,NA,NA,NA,NA,NA
202002142330,1.6503,-22.5689,9.07949,179.395,101722,NA,NA
202002150000,1.18535,-21.7357,8.78723,176.707,101728,NA,NA
202002150030,NA,NA,NA,NA,NA,NA,NA
202002150100,NA,NA,NA,NA,NA,NA,NA
202002150130,-42.6342,-128.119,15.3685,192.719,100020,NA,NA
202002150200,-39.753,-129.643,15.3802,190.977,99987.9,NA,NA
202002150230,-40.6557,NA,15.5942,188.227,99893.4,NA,NA
202002150300,-24.9566,-112.063,14.7309,182.727,99836.7,NA,NA
202002150330,NA,NA,NA,NA,NA,NA,NA
202002150400,-21.9424,-109.96,14.8431,182.445,99733.3,NA,NA
202002150430,NA,NA,NA,NA,NA,NA,NA
202002150500,NA,NA,NA,NA,NA,NA,NA
202002150530,NA,NA,NA,NA,NA,NA,NA
202002150600,NA,NA,NA,NA,NA,NA,NA
202002150630,-40.2969,-114.689,15.4102,185.08,99517.3,NA,NA
202002150700,-49.4814,-144.094,16.2002,186.986,99463.9,NA,NA
202002150730,NA,-149.135,17.1119,188.415,99411.7,NA,NA
202002150800,NA,NA,NA,NA,NA,NA,NA
202002150830,NA,NA,NA,NA,NA,NA,NA
202002150900,NA,NA,NA,NA,NA,NA,NA
202002150930,NA,NA,NA,NA,NA,NA,NA
202002151000,NA,NA,NA,NA,NA,NA,NA
202002151030,NA,NA,NA,NA,NA,NA,NA
202002151100,NA,NA,NA,NA,NA,NA,NA
202002151130,NA,NA,NA,NA,NA,NA,NA
202002151200,NA,NA,NA,NA,NA,NA,NA
202002151230,NA,NA,NA,NA,NA,NA,NA
202002151300,NA,NA,NA,NA,NA,NA,NA
202002151330,NA,NA,NA,NA,NA,NA,NA
202002151400,NA,NA,NA,NA,NA,NA,NA
202002151430,NA,NA,NA,NA,NA,NA,NA
202002151500,NA,NA,NA,NA,NA,NA,NA
202002151530,NA,NA,NA,NA,NA,NA,NA
202002151600,NA,NA,NA,NA,NA,NA,NA
202002151630,NA,NA,NA,NA,NA,NA,NA
202002151700,NA,NA,NA,NA,NA,NA,NA
202002151730,NA,NA,NA,NA,NA,NA,NA
202002151800,NA,NA,NA,NA,NA,NA,NA
202002151830,NA,NA,NA,NA,NA,NA,NA
202002151900,NA,NA,NA,NA,NA,NA,NA
202002151930,NA,NA,NA,NA,NA,NA,NA
202002152000,NA,NA,NA,NA,NA,NA,NA
202002152030,NA,NA,NA,NA,NA,NA,NA
202002152100,NA,NA,NA,NA,NA,NA,NA
202002152130,NA,NA,NA,NA,NA,NA,NA
202002152200,NA,NA,NA,NA,NA,NA,NA
202002152230,NA,NA,NA,NA,NA,NA,NA
202002152300,NA,NA,NA,NA,NA,NA,NA
202002152330,NA,NA,NA,NA,NA,NA,NA
202002160000,NA,NA,NA,NA,NA,NA,NA
202002160030,NA,NA,NA,NA,NA,NA,NA
202002160100,NA,NA,NA,NA,NA,NA,NA
202002160130,-42.6342,-128.119,15.3685,192.719,100020,NA,NA
202002160200,-39.753,-129.643,15.3802,190.977,99987.9,NA,NA
202002160230,-40.6557,-151.733,15.5942,188.227,99893.4,NA,NA
202002160300,-24.9566,-112.063,14.7309,182.727,99836.7,NA,NA
202002160330,NA,NA,NA,NA,NA,NA,NA
202002160400,-21.9424,-109.96,14.8431,182.445,99733.3,NA,NA
202002160430,NA,NA,NA,NA,NA,NA,NA
202002160500,NA,NA,NA,NA,NA,NA,NA
202002160530,NA,NA,NA,NA,NA,NA,NA
202002160600,NA,NA,NA,NA,NA,NA,NA
202002160630,-40.2969,-114.689,15.4102,185.08,99517.3,NA,NA
202002160700,-49.4814,-144.094,16.2002,186.986,99463.9,NA,NA
202002160730,NA,-149.135,17.1119,188.415,99411.7,NA,NA
202002160800,NA,NA,NA,NA,NA,NA,NA
202002160830,NA,NA,NA,NA,NA,NA,NA
202002160900,NA,NA,NA,NA,NA,NA,NA
202002160930,NA,NA,NA,NA,NA,NA,NA
202002161000,NA,NA,NA,NA,NA,NA,NA
202002161030,NA,NA,NA,NA,NA,NA,NA
202002161100,NA,NA,NA,NA,NA,NA,NA
202002161130,NA,NA,NA,NA,NA,NA,NA
202002161200,NA,NA,NA,NA,NA,NA,NA
202002161230,NA,NA,NA,NA,NA,NA,NA
202002161300,NA,NA,NA,NA,NA,NA,NA
202002161330,NA,NA,NA,NA,NA,NA,NA
202002161400,NA,NA,NA,NA,NA,NA,NA
202002161430,NA,NA,NA,NA,NA,NA,NA
202002161500,NA,NA,NA,NA,NA,NA,NA
202002161530,NA,NA,NA,NA,NA,NA,NA
202002161600,NA,NA,NA,NA,NA,NA,NA
202002161630,NA,NA,NA,NA,NA,NA,NA
202002161700,NA,NA,NA,NA,NA,NA,NA
202002161730,NA,NA,NA,NA,NA,NA,NA
202002161800,NA,NA,NA,NA,NA,NA,NA
202002161830,NA,NA,NA,NA,NA,NA,NA
202002161900,NA,NA,NA,NA,NA,NA,NA
202002161930,NA,NA,NA,NA,NA,NA,NA
202002162000,NA,NA,14.3228,225.503,99610.2,NA,NA
202002162030,34.5851,-48.4358,13.7814,222.46,99693,NA,NA
202002162100,49.5886,-58.6659,13.692,220.003,99729.5,NA,NA
202002162130,35.1214,-55.7475,13.2935,216.364,99772.8,NA,NA
202002162200,27.7056,-45.5905,13.1397,216.658,99832.3,NA,NA
202002162230,29.3606,-56.3601,14.1472,218.474,99846,NA,NA
202002162300,20.3066,-48.6166,13.0231,217.006,99904.9,NA,NA
202002162330,40.359,-63.2726,14.0315,219.011,99951.9,NA,NA
202002170000,80.7546,-71.521,15.3546,221.561,99970.3,NA,NA
202002170030,83.5141,-62.354,15.4569,218.201,100001,NA,NA
202002170100,100.799,-81.4693,16.4616,221.174,100033,NA,NA
202002170130,106.328,-74.1951,15.8864,224.776,100090,NA,NA
202002170200,94.7734,-50.3889,15.6666,222.27,100154,NA,NA
202002170230,102.255,-49.0212,15.6976,227.04,100262,NA,NA
202002170300,82.4123,-41.3576,15.0515,222.598,100322,NA,NA
202002170330,91.0304,-45.4724,15.3044,221.966,100375,NA,NA
202002170400,97.4457,-52.7264,15.5229,222.55,100408,NA,NA
202002170430,95.7493,-46.9785,14.5157,222.625,100438,NA,NA
202002170500,86.305,-43.8598,14.2217,217.617,100479,NA,NA
202002170530,80.6837,-39.6785,14.4827,210.31,100467,NA,NA
202002170600,81.3153,-41.2017,14.2604,208.783,100481,NA,NA
202002170630,80.5052,-42.6777,14.0539,205.155,100489,NA,NA
202002170700,72.2256,-43.3894,14.3,203.641,100498,NA,NA
202002170730,59.4933,-33.4837,13.6494,196.424,100537,NA,NA
202002170800,48.156,-34.4272,13.9179,201.613,100563,NA,NA
202002170830,40.0701,-31.3146,13.0953,200.315,100592,NA,NA
202002170900,34.0717,-24.449,12.8148,200.532,100601,NA,NA
202002170930,40.0287,-46.9552,14.0199,206.732,100607,NA,NA
202002171000,46.646,-60.1205,14.8759,208.465,100602,NA,NA
202002171030,47.6009,-58.8424,14.7415,207.794,100614,NA,NA
202002171100,49.5613,-69.8129,14.9519,209.371,100618,NA,NA
202002171130,45.4697,-69.5182,15.6422,211.213,100604,NA,NA
202002171200,NA,NA,NA,NA,NA,NA,NA
202002171230,NA,NA,14.2386,205.527,100630,NA,NA
202002171300,NA,-24.9027,13.7566,209.188,100640,NA,NA
202002171330,50.3177,-30.9268,13.5611,208.823,100635,NA,NA
202002171400,45.6864,-31.1974,13.5037,212.964,100629,NA,NA
202002171430,NA,NA,NA,NA,NA,NA,NA
202002171500,NA,NA,NA,NA,NA,NA,NA
202002171530,NA,NA,NA,NA,NA,NA,NA
202002171600,NA,NA,NA,NA,NA,NA,NA
202002171630,21.9753,-26.7354,12.4522,213.187,100718,NA,NA
202002171700,NA,NA,NA,NA,NA,NA,NA
202002171730,NA,NA,NA,NA,NA,NA,NA
202002171800,NA,-4.43481,11.1954,217.816,100805,NA,NA
202002171830,NA,-19.1576,10.9232,216.138,100836,NA,NA
202002171900,NA,-39.7862,10.9462,218.908,100865,NA,NA
202002171930,11.1759,-38.2905,10.4348,216.194,100897,NA,NA
202002172000,12.862,-44.2774,11.2935,218.776,100898,NA,NA
202002172030,12.4417,-35.3956,11.0836,222.558,100910,NA,NA
202002172100,NA,-41.1759,9.92947,228.375,100950,NA,NA
202002172130,18.5276,-38.0722,10.266,233.909,100979,NA,NA
202002172200,15.008,-46.8079,10.7436,232.778,101008,NA,NA
202002172230,11.5704,-40.527,11.0807,234.551,101028,NA,NA
202002172300,23.5105,-33.5988,10.3719,241.503,101066,NA,NA
202002172330,16.8242,-35.6334,10.2033,235.459,101116,NA,NA
202002180000,18.4567,-35.0058,10.2324,238.229,101162,NA,NA
202002180030,19.5387,-31.1316,10.664,236.097,101182,NA,NA
202002180100,NA,-41.8183,11.492,240.986,101204,NA,NA
202002180130,41.4694,-43.4693,12.0084,244.774,101231,NA,NA
202002180200,54.444,-32.6537,12.3465,246.651,101267,NA,NA
202002180230,58.9432,-34.8587,11.7532,245.673,101309,NA,NA
202002180300,58.5503,-30.8075,11.1966,244.998,101325,NA,NA
202002180330,41.4265,-22.3487,10.7146,239.684,101331,NA,NA
202002180400,47.837,-23.5769,11.2182,242.968,101373,NA,NA
202002180430,62.21,-27.145,12.2529,244.703,101373,NA,NA
202002180500,64.9949,-26.7553,11.8346,245.128,101402,NA,NA
202002180530,56.2984,-22.9473,11.7678,243.234,101425,NA,NA
202002180600,46.671,-19.2812,11.6768,241.816,101447,NA,NA
202002180630,44.4787,-18.6946,11.0128,239.473,101488,NA,NA
202002180700,40.7583,-17.0833,10.9686,236.695,101510,NA,NA
202002180730,33.3092,-14.7946,10.7396,234.947,101552,NA,NA
202002180800,36.1704,-11.9081,10.382,232.96,101595,NA,NA
202002180830,36.7578,-18.2509,10.4145,233.182,101600,NA,NA
202002180900,41.5513,-13.5502,10.6342,230.931,101600,NA,NA
202002180930,33.0289,-18.3188,10.6812,228.569,101614,NA,NA
202002181000,40.792,-21.6806,11.6599,233.053,101624,NA,NA
202002181030,35.7075,-24.6777,11.1119,233.376,101625,NA,NA
202002181100,41.0633,-24.7744,12.0226,231.446,101623,NA,NA
202002181130,52.482,-32.1484,12.2057,229.089,101610,NA,NA
202002181200,34.6749,-19.175,11.8207,230.933,101599,NA,NA
202002181230,50.6805,-32.1274,12.1496,228.836,101580,NA,NA
202002181300,50.1924,-26.7334,12.0567,232.881,101587,NA,NA
202002181330,61.9679,-37.934,12.6564,228.273,101569,NA,NA
202002181400,38.6908,-33.7683,12.2641,223.446,101556,NA,NA
202002181430,32.7473,-35.9075,12.8802,220.194,101512,NA,NA
202002181500,30.9697,-31.2035,12.0748,219.35,101503,NA,NA
202002181530,29.0936,-30.4273,11.6951,217.548,101480,NA,NA
202002181600,26.2962,-30.1418,12.4482,216.648,101441,NA,NA
202002181630,26.1477,-35.8357,12.8173,215.438,101410,NA,NA
202002181700,21.1692,-33.3701,13.7379,212.987,101367,NA,NA
202002181730,12.4491,-31.3962,12.7939,208.143,101343,NA,NA
202002181800,10.5337,-41.5152,13.4627,209.118,101309,NA,NA
202002181830,9.03891,-46.136,14.037,209.768,101261,NA,NA
202002181900,10.2157,-51.7481,14.2744,208.064,101225,NA,NA
202002181930,10.7363,-49.2,14.2075,206.258,101177,NA,NA
202002182000,NA,-56.8835,14.3789,208.574,101117,NA,NA
202002182030,2.79245,-44.127,14.0688,208.482,101073,NA,NA
202002182100,3.98303,-45.3002,14.0501,208.072,101025,NA,NA
202002182130,5.39951,-40.0183,14.2112,207.94,100969,NA,NA
202002182200,NA,-30.1858,13.4777,207.811,100893,NA,NA
202002182230,NA,NA,NA,NA,NA,NA,NA
202002182300,NA,NA,NA,NA,NA,NA,NA
202002182330,NA,NA,NA,NA,NA,NA,NA
202002190000,NA,11.6404,8.33276,217.375,100895,NA,NA
202002190030,NA,NA,8.3813,231.904,100896,NA,NA
202002190100,NA,-17.3961,8.595,264.316,100900,NA,NA
202002190130,24.8656,-13.0899,8.55326,265.737,100909,NA,NA
202002190200,NA,NA,9.21387,269.375,100912,NA,NA
202002190230,NA,NA,9.08829,283.986,100929,NA,NA
202002190300,NA,-15.0939,9.79902,284.008,100939,NA,NA
202002190330,50.3973,-15.6359,10.7117,281.548,100951,NA,NA
202002190400,61.1765,-16.1468,11.1473,282.097,100983,NA,NA
202002190430,NA,NA,11.5885,279.231,101018,NA,NA
202002190500,NA,NA,11.4858,287.082,101079,NA,NA
202002190530,55.9593,-14.6655,11.6072,284.404,101105,NA,NA
202002190600,89.0952,-21.8222,11.7903,284.854,101138,NA,NA
202002190630,51.7129,-14.679,11.3766,279.312,101176,NA,NA
202002190700,39.436,-10.0469,11.1601,276.357,101219,NA,NA
202002190730,46.9363,-10.8781,10.985,276.117,101260,NA,NA
202002190800,42.4621,-14.2635,10.6641,280.212,101314,NA,NA
202002190830,48.3824,-11.6648,10.7851,274.729,101343,NA,NA
202002190900,39.6076,-9.63686,10.9281,270.112,101381,NA,NA
202002190930,39.9386,-11.3235,10.7511,265.357,101427,NA,NA
202002191000,34.4836,-9.76573,10.1304,272.864,101470,NA,NA
202002191030,40.314,-10.0268,10.9198,266.052,101516,NA,NA
202002191100,40.6557,NA,11.1964,261,101557,NA,NA
202002191130,38.3128,-13.8243,11.3594,258.194,101606,NA,NA
202002191200,42.5346,-11.7727,11.2437,263.444,101616,NA,NA
202002191230,42.5207,-10.5315,10.3883,264.909,101641,NA,NA
202002191300,47.4662,-13.1807,10.5562,259.093,101660,NA,NA
202002191330,39.9047,-10.0839,9.85835,259.48,101683,NA,NA
202002191400,33.6087,-7.63656,9.84177,264.585,101689,NA,NA
202002191430,33.8072,-8.19776,9.58806,261.58,101708,NA,NA
202002191500,35.4787,-12.3133,9.98601,248.68,101712,NA,NA
202002191530,43.502,-10.9237,9.34309,245.877,101721,NA,NA
202002191600,27.6951,NA,8.65623,242.264,101725,NA,NA
202002191630,22.6251,-7.97674,8.13401,230.429,101735,NA,NA
202002191700,21.9717,-7.35963,8.37642,228.396,101733,NA,NA
202002191730,18.7444,-7.41817,7.96894,221.251,101740,NA,NA
202002191800,18.4938,-7.0812,8.10338,215.169,101735,NA,NA
202002191830,12.8335,-3.54842,7.32832,205.083,101726,NA,NA
202002191900,11.4535,-4.12195,7.4382,196.566,101696,NA,NA
202002191930,10.5377,-5.8726,7.56366,191.943,101673,NA,NA
202002192000,9.64894,-4.86834,7.65165,184.967,101652,NA,NA
202002192030,NA,-4.82898,8.13069,187.385,101626,NA,NA
202002192100,NA,NA,NA,NA,NA,NA,NA
202002192130,NA,NA,NA,NA,NA,NA,NA
202002192200,NA,NA,NA,NA,NA,NA,NA
202002192230,NA,NA,NA,NA,NA,NA,NA
202002192300,NA,NA,NA,NA,NA,NA,NA
202002192330,NA,NA,NA,NA,NA,NA,NA
202002200000,NA,NA,NA,NA,NA,NA,NA
202002200030,NA,NA,NA,NA,NA,NA,NA
202002200100,NA,NA,NA,NA,NA,NA,NA
202002200130,NA,NA,NA,NA,NA,NA,NA
202002200200,NA,NA,NA,NA,NA,NA,NA
202002200230,NA,NA,NA,NA,NA,NA,NA
202002200300,NA,NA,NA,NA,NA,NA,NA
202002200330,NA,NA,11.7763,207.248,101124,NA,NA
202002200400,NA,-44.3959,11.8726,206.973,101103,NA,NA
202002200430,-4.21923,-46.9707,11.8098,207.816,101085,NA,NA
202002200500,NA,-41.1059,11.5835,207.949,101071,NA,NA
202002200530,-2.72033,-46.3154,11.7906,205.886,101055,NA,NA
202002200600,-2.30547,-45.9743,11.628,204.517,101047,NA,NA
202002200630,-2.05199,-48.2163,11.8956,205.92,101025,NA,NA
202002200700,-3.11469,-45.0727,11.5968,204.644,101018,NA,NA
202002200730,NA,-43.3585,11.5081,202.116,101011,NA,NA
202002200800,NA,-40.647,11.6982,202.285,100999,NA,NA
202002200830,1.34866,-37.4354,10.8376,200.87,101007,NA,NA
202002200900,0.381624,-38.6299,12.1701,194.088,100972,NA,NA
202002200930,NA,-39.6852,12.2041,196.934,100947,NA,NA
202002201000,4.49302,-35.8795,11.9804,192.423,100922,NA,NA
202002201030,6.80321,-41.8722,12.7511,189.19,100886,NA,NA
202002201100,NA,-46.1961,12.5222,191.462,100855,NA,NA
202002201130,12.839,-51.5496,12.2317,191.385,100822,NA,NA
202002201200,15.2108,-48.1817,12.4292,195.48,100779,NA,NA
202002201230,13.8443,-58.5544,12.9991,197.498,100737,NA,NA
202002201300,10.3382,-46.0809,12.168,194.742,100694,NA,NA
202002201330,10.5589,-50.8774,12.4557,191.208,100630,NA,NA
202002201400,6.55416,-39.0349,11.9062,185.687,100582,NA,NA
202002201430,5.34403,-38.6208,11.9879,181.213,100531,NA,NA
202002201500,9.3124,-46.5934,12.4939,183.487,100476,NA,NA
202002201530,NA,NA,NA,NA,NA,NA,NA
202002201600,NA,NA,NA,NA,NA,NA,NA
202002201630,NA,NA,NA,NA,NA,NA,NA
202002201700,NA,NA,NA,NA,NA,NA,NA
202002201730,NA,NA,NA,NA,NA,NA,NA
202002201800,NA,NA,NA,NA,NA,NA,NA
202002201830,NA,NA,NA,NA,NA,NA,NA
202002201900,NA,NA,NA,NA,NA,NA,NA
202002201930,114.432,NA,9.49589,291.653,100688,NA,NA
202002202000,NA,NA,NA,NA,NA,NA,NA
202002202030,NA,NA,NA,NA,NA,NA,NA
202002202100,NA,NA,11.1803,276.839,100873,NA,NA
202002202130,NA,-18.382,13.4111,279.291,100947,NA,NA
202002202200,93.9921,-29.8898,14.11,284.362,101031,NA,NA
202002202230,96.8991,-27.3069,13.4201,283.055,101107,NA,NA
202002202300,70.4051,NA,13.8026,278.048,101181,NA,NA
202002202330,72.9699,-14.9063,13.5897,273.544,101245,NA,NA
202002210000,64.1517,-12.0091,13.3638,273.249,101317,NA,NA
202002210030,77.8172,-16.6579,12.8069,268.139,101373,NA,NA
202002210100,72.1968,-17.117,13.2266,268.477,101431,NA,NA
202002210130,64.4107,-16.8066,12.287,268.782,101488,NA,NA
202002210200,57.9806,-14.2841,12.6998,267.832,101533,NA,NA
202002210230,58.2262,-15.591,12.3066,267.655,101585,NA,NA
202002210300,61.858,-16.9543,11.4124,261.294,101643,NA,NA
202002210330,53.5596,-16.8689,10.0569,253.658,101702,NA,NA
202002210400,50.7125,-18.3346,10.7736,256.578,101738,NA,NA
202002210430,48.8124,-15.6647,10.9548,257.657,101769,NA,NA
202002210500,45.3814,-14.6394,10.4819,259.92,101804,NA,NA
202002210530,40.5677,-13.1496,9.48981,255.265,101833,NA,NA
202002210600,45.8984,-14.8877,9.48932,250.011,101866,NA,NA
202002210630,38.9864,-12.2856,9.863,243.45,101881,NA,NA
