"YYYYmmddHHMM","LE","H","wind_speed","wind_dir","air_pressure","Tair","RH"
201905122230,NA,NA,NA,NA,NA,NA,NA
201905122300,NA,NA,NA,NA,NA,NA,NA
201905122330,NA,NA,NA,NA,NA,NA,NA
201905130000,NA,NA,NA,NA,NA,NA,NA
201905130030,NA,NA,NA,NA,NA,NA,NA
201905130100,NA,NA,NA,NA,NA,NA,NA
201905130130,NA,NA,NA,NA,NA,NA,NA
201905130200,NA,NA,NA,NA,NA,NA,NA
201905130230,NA,NA,NA,NA,NA,NA,NA
201905130300,NA,NA,NA,NA,NA,NA,NA
201905130330,NA,NA,NA,NA,NA,NA,NA
201905130400,NA,NA,NA,NA,NA,NA,NA
201905130430,NA,NA,NA,NA,NA,NA,NA
201905130500,NA,NA,NA,NA,NA,NA,NA
201905130530,NA,NA,NA,NA,NA,NA,NA
201905130600,NA,NA,NA,NA,NA,NA,NA
201905130630,NA,NA,NA,NA,NA,NA,NA
201905130700,NA,NA,NA,NA,NA,NA,NA
201905130730,NA,NA,NA,NA,NA,NA,NA
201905130800,NA,NA,NA,NA,NA,NA,NA
201905130830,NA,NA,NA,NA,NA,NA,NA
201905130900,NA,NA,NA,NA,NA,NA,NA
201905130930,NA,NA,NA,NA,NA,NA,NA
201905131000,NA,NA,NA,NA,NA,NA,NA
201905131030,NA,NA,NA,NA,NA,NA,NA
201905131100,NA,NA,NA,NA,NA,NA,NA
201905131130,NA,NA,NA,NA,NA,NA,NA
201905131200,NA,NA,NA,NA,NA,NA,NA
201905131230,NA,NA,NA,NA,NA,NA,NA
201905131300,NA,NA,NA,NA,NA,NA,NA
201905131330,NA,NA,NA,NA,NA,NA,NA
201905131400,NA,NA,NA,NA,NA,NA,NA
201905131430,NA,NA,NA,NA,NA,NA,NA
201905131500,NA,NA,NA,NA,NA,NA,NA
201905131530,NA,NA,NA,NA,NA,NA,NA
201905131600,NA,NA,NA,NA,NA,NA,NA
201905131630,NA,NA,NA,NA,NA,NA,NA
201905131700,NA,NA,NA,NA,NA,NA,NA
201905131730,NA,NA,NA,NA,NA,NA,NA
201905131800,NA,NA,NA,NA,NA,NA,NA
201905131830,NA,NA,NA,NA,NA,NA,NA
201905131900,NA,NA,NA,NA,NA,NA,NA
201905131930,NA,NA,NA,NA,NA,NA,NA
201905132000,NA,NA,NA,NA,NA,NA,NA
201905132030,NA,NA,NA,NA,NA,NA,NA
201905132100,NA,NA,NA,NA,NA,NA,NA
201905132130,NA,NA,NA,NA,NA,NA,NA
201905132200,123.37,41.8136,7.00613,72.0929,101275,NA,NA
201905132230,136.865,45.1558,6.86771,76.643,101275,NA,NA
201905132300,94.4353,32.7351,6.50885,76.9542,101275,NA,NA
201905132330,104.579,33.7504,5.90828,73.6477,101275,NA,NA
201905140000,110.72,37.179,5.79147,74.463,101275,NA,NA
201905140030,98.76,32.813,5.97019,73.0193,101275,NA,NA
201905140100,109.368,34.5461,5.92324,74.4915,101275,NA,NA
201905140130,124.935,43.5457,5.98746,70.9782,101275,NA,NA
201905140200,NA,NA,NA,NA,NA,NA,NA
201905140230,110.112,35.4335,6.12767,71.8545,101275,NA,NA
201905140300,78.3248,25.7698,5.69717,74.0479,101275,NA,NA
201905140330,89.3507,29.8476,5.15146,71.4059,101275,NA,NA
201905140400,88.7744,27.8357,5.1386,77.0961,101275,NA,NA
201905140430,98.2609,29.8336,5.04196,83.5571,101275,NA,NA
201905140500,67.3599,23.9764,4.77488,82.584,101275,NA,NA
201905140530,96.2207,36.6121,4.75936,87.8178,101275,NA,NA
201905140600,104.392,37.9058,5.07208,89.7459,101275,NA,NA
201905140630,97.2405,33.8872,5.01963,87.4194,101275,NA,NA
201905140700,85.9295,29.2813,5.41586,73.4841,101275,NA,NA
201905140730,83.2452,29.055,5.7239,74.6882,101275,NA,NA
201905140800,90.8029,28.1345,5.68086,78.6175,101275,NA,NA
201905140830,93.7814,25.7351,4.64482,83.8039,101275,NA,NA
201905140900,NA,NA,NA,NA,NA,NA,NA
201905140930,NA,NA,NA,NA,NA,NA,NA
201905141000,98.5437,32.8809,3.99851,72.1497,101275,NA,NA
201905141030,NA,NA,NA,NA,NA,NA,NA
201905141100,NA,NA,NA,NA,NA,NA,NA
201905141130,NA,NA,NA,NA,NA,NA,NA
201905141200,NA,NA,NA,NA,NA,NA,NA
201905141230,NA,NA,NA,NA,NA,NA,NA
201905141300,NA,NA,NA,NA,NA,NA,NA
201905141330,NA,NA,NA,NA,NA,NA,NA
201905141400,NA,NA,NA,NA,NA,NA,NA
201905141430,NA,NA,NA,NA,NA,NA,NA
201905141500,NA,NA,NA,NA,NA,NA,NA
201905141530,NA,NA,NA,NA,NA,NA,NA
201905141600,NA,NA,NA,NA,NA,NA,NA
201905141630,NA,NA,NA,NA,NA,NA,NA
201905141700,NA,NA,NA,NA,NA,NA,NA
201905141730,NA,NA,NA,NA,NA,NA,NA
201905141800,NA,NA,NA,NA,NA,NA,NA
201905141830,NA,NA,NA,NA,NA,NA,NA
201905141900,NA,NA,NA,NA,NA,NA,NA
201905141930,NA,NA,NA,NA,NA,NA,NA
201905142000,NA,NA,NA,NA,NA,NA,NA
201905142030,NA,NA,NA,NA,NA,NA,NA
201905142100,140.635,26.3289,7.34953,73.2254,101275,NA,NA
201905142130,138.225,27.3133,7.25352,70.0979,101275,NA,NA
201905142200,NA,NA,NA,NA,NA,NA,NA
201905142230,127.564,29.2769,7.24746,75.1756,101275,NA,NA
201905142300,138.166,30.7364,7.62543,79.833,101275,NA,NA
201905142330,167.169,35.865,7.58999,85.4539,101275,NA,NA
201905150000,163.334,38.1228,7.68245,90.7357,101275,NA,NA
201905150030,136.154,38.2079,7.74896,93.9365,101275,NA,NA
201905150100,176.027,47.8132,7.58076,94.0853,101275,NA,NA
201905150130,139.885,42.4147,7.55728,95.1321,101275,NA,NA
201905150200,135.477,45.8636,7.17136,100.055,101275,NA,NA
201905150230,131.727,40.5334,6.80235,102.802,101275,NA,NA
201905150300,123.85,42.3296,6.52965,105.951,101275,NA,NA
201905150330,111.989,36.3423,6.28022,110.104,101275,NA,NA
201905150400,102.503,35.3781,6.00268,111.534,101275,NA,NA
201905150430,114.877,37.266,5.56492,113.561,101275,NA,NA
201905150500,105.36,26.0383,5.03379,117.391,101275,NA,NA
201905150530,80.1382,24.0186,4.83686,115.011,101275,NA,NA
201905150600,104.098,29.8256,5.30153,114.639,101275,NA,NA
201905150630,130.012,36.4594,5.13769,117.161,101275,NA,NA
201905150700,99.555,30.0085,4.86691,115.904,101275,NA,NA
201905150730,84.7269,28.2427,4.67837,114.834,101275,NA,NA
201905150800,80.3177,16.7494,3.76197,119.213,101275,NA,NA
201905150830,NA,NA,4.0916,119.649,101275,NA,NA
201905150900,77.041,9.40787,4.12092,109.762,101275,NA,NA
201905150930,103.149,10.7728,4.42302,106.963,101275,NA,NA
201905151000,105.831,13.267,4.35474,108.863,101275,NA,NA
201905151030,123.502,7.70534,4.18453,111.12,101275,NA,NA
201905151100,131.845,0.634123,4.35786,118.632,101275,NA,NA
201905151130,113.469,3.80677,3.67458,115.819,101275,NA,NA
201905151200,NA,NA,NA,NA,NA,NA,NA
201905151230,NA,NA,NA,NA,NA,NA,NA
201905151300,NA,NA,NA,NA,NA,NA,NA
201905151330,NA,NA,NA,NA,NA,NA,NA
201905151400,NA,NA,NA,NA,NA,NA,NA
201905151430,NA,NA,NA,NA,NA,NA,NA
201905151500,NA,NA,NA,NA,NA,NA,NA
201905151530,NA,NA,NA,NA,NA,NA,NA
201905151600,NA,NA,NA,NA,NA,NA,NA
201905151630,NA,NA,NA,NA,NA,NA,NA
201905151700,NA,NA,NA,NA,NA,NA,NA
201905151730,NA,NA,NA,NA,NA,NA,NA
201905151800,NA,NA,NA,NA,NA,NA,NA
201905151830,NA,NA,NA,NA,NA,NA,NA
201905151900,NA,NA,NA,NA,NA,NA,NA
201905151930,NA,NA,NA,NA,NA,NA,NA
201905152000,NA,NA,NA,NA,NA,NA,NA
201905152030,230.431,31.3855,9.67309,70.7162,101275,NA,NA
201905152100,183.872,24.5994,9.78313,73.6312,101275,NA,NA
201905152130,NA,28.9829,9.70868,78.825,101275,NA,NA
201905152200,192.231,28.349,9.44388,82.5557,101275,NA,NA
201905152230,NA,39.0408,8.99552,87.6349,101275,NA,NA
201905152300,230.633,35.2862,8.83375,90.2,101275,NA,NA
201905152330,199.643,40.0656,9.01508,93.9562,101275,NA,NA
201905160000,204.457,49.3022,8.61149,96.3264,101275,NA,NA
201905160030,179.449,42.1797,7.9493,97.3101,101275,NA,NA
201905160100,150.402,34.8775,7.63718,94.2191,101275,NA,NA
201905160130,138.016,32.9473,6.97908,92.8458,101275,NA,NA
201905160200,137.69,29.5425,6.86223,86.6059,101275,NA,NA
201905160230,134.76,27.1007,6.8363,85.0302,101275,NA,NA
201905160300,152.302,29.8891,6.8881,84.449,101275,NA,NA
201905160330,143.293,24.1788,7.21041,83.7877,101275,NA,NA
201905160400,NA,41.3512,8.13499,86.1044,101275,NA,NA
201905160430,193.409,31.4485,8.05065,92.8532,101275,NA,NA
201905160500,156.987,29.7471,7.0886,89.7011,101275,NA,NA
201905160530,135.359,24.2841,6.96998,87.1846,101275,NA,NA
201905160600,181.944,33.2734,6.86595,88.217,101275,NA,NA
201905160630,171.736,29.9164,7.10104,85.4239,101275,NA,NA
201905160700,141.041,25.6692,7.42007,80.23,101275,NA,NA
201905160730,159.444,29.6784,7.20782,73.6625,101275,NA,NA
201905160800,164.371,28.6137,7.72411,81.7734,101275,NA,NA
201905160830,167.706,20.6923,7.71942,81.8667,101275,NA,NA
201905160900,187.611,23.2045,7.82474,81.2205,101275,NA,NA
201905160930,172.21,NA,7.61329,80.2088,101275,NA,NA
201905161000,156.148,5.42976,8.47146,87.8818,101275,NA,NA
201905161030,190.935,5.87196,8.04663,80.4326,101275,NA,NA
201905161100,NA,NA,6.31631,70.6351,101275,NA,NA
201905161130,NA,NA,NA,NA,NA,NA,NA
201905161200,138.143,-4.87848,7.48984,78.0924,101275,NA,NA
201905161230,NA,NA,4.68109,74.1716,101275,NA,NA
201905161300,NA,NA,NA,NA,NA,NA,NA
201905161330,NA,NA,NA,NA,NA,NA,NA
201905161400,NA,NA,NA,NA,NA,NA,NA
201905161430,NA,NA,NA,NA,NA,NA,NA
201905161500,NA,NA,NA,NA,NA,NA,NA
201905161530,NA,NA,NA,NA,NA,NA,NA
201905161600,NA,NA,NA,NA,NA,NA,NA
201905161630,NA,NA,NA,NA,NA,NA,NA
201905161700,183.487,NA,9.54795,71.691,101275,NA,NA
201905161730,149.877,20.314,10.7502,71.3306,101275,NA,NA
201905161800,133.969,24.7069,8.90892,75.6052,101275,NA,NA
201905161830,113.526,25.1734,8.32154,70.133,101275,NA,NA
201905161900,NA,NA,NA,NA,NA,NA,NA
201905161930,NA,NA,NA,NA,NA,NA,NA
201905162000,NA,NA,NA,NA,NA,NA,NA
201905162030,NA,NA,NA,NA,NA,NA,NA
201905162100,NA,NA,NA,NA,NA,NA,NA
201905162130,NA,NA,NA,NA,NA,NA,NA
201905162200,87.0653,6.65754,7.89754,81.6589,101275,NA,NA
201905162230,93.6556,7.65207,7.90612,88.9037,101275,NA,NA
201905162300,91.2589,9.1492,7.88696,97.9888,101275,NA,NA
201905162330,79.6441,11.8083,8.10479,109.269,101275,NA,NA
201905170000,61.9135,11.1813,8.12467,110.555,101275,NA,NA
201905170030,67.8059,16.1545,7.91776,106.484,101275,NA,NA
201905170100,68.289,14.1897,8.27617,107.009,101275,NA,NA
201905170130,61.4597,13.417,7.8007,105.594,101275,NA,NA
201905170200,62.3689,12.8544,6.70087,114.706,101275,NA,NA
201905170230,60.2843,16.6838,5.83271,105.26,101275,NA,NA
201905170300,69.6066,21.4772,6.98913,103.939,101275,NA,NA
201905170330,92.6287,25.7472,6.938,105.048,101275,NA,NA
201905170400,74.7155,20.972,6.56451,100.222,101275,NA,NA
201905170430,83.7829,25.1123,6.82525,100.864,101275,NA,NA
201905170500,58.1587,20.9465,6.39315,90.4497,101275,NA,NA
201905170530,66.7433,23.0207,6.2893,96.8288,101275,NA,NA
201905170600,48.2844,17.1504,5.61874,98.3191,101275,NA,NA
201905170630,53.3717,19.2047,5.96404,94.8608,101275,NA,NA
201905170700,49.212,19.4566,5.84957,89.739,101275,NA,NA
201905170730,45.1637,17.7704,6.30746,88.7772,101275,NA,NA
201905170800,57.002,15.2797,5.58853,96.2054,101275,NA,NA
201905170830,42.3686,11.0043,5.27397,95.7061,101275,NA,NA
201905170900,78.3506,10.0056,5.79153,107.852,101275,NA,NA
201905170930,58.2129,8.15324,5.97199,109.57,101275,NA,NA
201905171000,56.9816,7.02944,5.92851,106.317,101275,NA,NA
201905171030,65.1432,13.2745,5.90808,87.3511,101275,NA,NA
201905171100,46.4797,6.13626,5.0533,87.4824,101275,NA,NA
201905171130,47.9834,2.20398,4.33693,100.369,101275,NA,NA
201905171200,106.126,3.87469,6.01366,113.67,101275,NA,NA
201905171230,89.6257,1.45007,7.03906,117.977,101275,NA,NA
201905171300,97.037,4.45358,6.75333,123.567,101275,NA,NA
201905171330,85.5812,2.86228,7.12865,125.178,101275,NA,NA
201905171400,84.559,3.21963,6.78977,122.635,101275,NA,NA
201905171430,98.3113,2.571,6.39423,119.924,101275,NA,NA
201905171500,88.4142,1.64654,5.92648,120.054,101275,NA,NA
201905171530,75.6384,0.338046,6.23782,121.824,101275,NA,NA
201905171600,NA,NA,5.56173,130.131,101275,NA,NA
201905171630,NA,NA,5.5974,127.959,101275,NA,NA
201905171700,58.1273,0.681007,5.32546,129.79,101275,NA,NA
201905171730,NA,NA,5.38232,138.014,101275,NA,NA
201905171800,NA,NA,5.48971,131.271,101275,NA,NA
201905171830,NA,NA,5.35676,129.644,101275,NA,NA
201905171900,NA,NA,5.4323,129.743,101275,NA,NA
201905171930,86.1302,1.03301,5.87382,133.47,101275,NA,NA
201905172000,NA,NA,6.31838,144.061,101275,NA,NA
201905172030,54.8993,8.09019,4.51759,146.112,101275,NA,NA
201905172100,NA,NA,2.93088,155.814,101275,NA,NA
201905172130,19.2468,NA,1.79697,127.798,101275,NA,NA
201905172200,NA,NA,2.08799,99.6875,101275,NA,NA
201905172230,NA,NA,NA,NA,NA,NA,NA
201905172300,NA,NA,0.82263,106.511,101275,NA,NA
201905172330,NA,3.82257,1.81218,74.7624,101275,NA,NA
201905180000,13.1445,3.45846,2.17666,70.3927,101275,NA,NA
201905180030,26.4211,6.26172,2.08811,86.2155,101275,NA,NA
201905180100,11.8025,2.92996,2.00994,105.068,101275,NA,NA
201905180130,10.2832,NA,1.49986,114.366,101275,NA,NA
201905180200,17.0147,1.55596,2.39495,124.28,101275,NA,NA
201905180230,NA,NA,2.94204,129.707,101275,NA,NA
201905180300,NA,NA,3.22202,133.278,101275,NA,NA
201905180330,NA,NA,4.20325,120.103,101275,NA,NA
201905180400,28.781,4.77649,4.25891,112.927,101275,NA,NA
201905180430,21.5799,4.17508,4.11239,118.321,101275,NA,NA
201905180500,NA,NA,3.99457,125.222,101275,NA,NA
201905180530,NA,NA,4.73449,133.786,101275,NA,NA
201905180600,31.7211,5.61311,4.27489,130.995,101275,NA,NA
201905180630,NA,NA,4.71093,135.196,101275,NA,NA
201905180700,NA,NA,4.73226,141.053,101275,NA,NA
201905180730,23.3421,4.77198,4.07264,142.586,101275,NA,NA
201905180800,NA,NA,2.94818,139.199,101275,NA,NA
201905180830,NA,NA,1.90757,121.686,101275,NA,NA
201905180900,27.3638,27.8543,1.35993,94.9379,101275,NA,NA
201905180930,NA,NA,1.31671,73.9023,101275,NA,NA
201905181000,NA,NA,NA,NA,NA,NA,NA
201905181030,NA,NA,NA,NA,NA,NA,NA
201905181100,NA,NA,NA,NA,NA,NA,NA
201905181130,NA,NA,NA,NA,NA,NA,NA
201905181200,NA,NA,NA,NA,NA,NA,NA
201905181230,NA,NA,NA,NA,NA,NA,NA
201905181300,NA,NA,NA,NA,NA,NA,NA
201905181330,NA,NA,NA,NA,NA,NA,NA
201905181400,NA,NA,NA,NA,NA,NA,NA
201905181430,NA,NA,NA,NA,NA,NA,NA
201905181500,NA,NA,NA,NA,NA,NA,NA
201905181530,NA,NA,NA,NA,NA,NA,NA
201905181600,NA,NA,NA,NA,NA,NA,NA
201905181630,NA,NA,NA,NA,NA,NA,NA
201905181700,NA,NA,NA,NA,NA,NA,NA
201905181730,NA,NA,NA,NA,NA,NA,NA
201905181800,NA,NA,NA,NA,NA,NA,NA
201905181830,NA,NA,NA,NA,NA,NA,NA
201905181900,NA,NA,NA,NA,NA,NA,NA
201905181930,NA,NA,NA,NA,NA,NA,NA
201905182000,NA,NA,NA,NA,NA,NA,NA
201905182030,NA,NA,NA,NA,NA,NA,NA
201905182100,NA,NA,NA,NA,NA,NA,NA
201905182130,NA,NA,NA,NA,NA,NA,NA
201905182200,NA,NA,NA,NA,NA,NA,NA
201905182230,NA,NA,NA,NA,NA,NA,NA
201905182300,NA,NA,NA,NA,NA,NA,NA
201905182330,NA,NA,NA,NA,NA,NA,NA
201905190000,NA,NA,NA,NA,NA,NA,NA
201905190030,NA,NA,NA,NA,NA,NA,NA
201905190100,NA,NA,NA,NA,NA,NA,NA
201905190130,NA,NA,NA,NA,NA,NA,NA
201905190200,NA,NA,NA,NA,NA,NA,NA
201905190230,NA,NA,NA,NA,NA,NA,NA
201905190300,NA,NA,NA,NA,NA,NA,NA
201905190330,NA,NA,NA,NA,NA,NA,NA
201905190400,NA,NA,NA,NA,NA,NA,NA
201905190430,NA,NA,NA,NA,NA,NA,NA
201905190500,NA,NA,NA,NA,NA,NA,NA
201905190530,NA,NA,NA,NA,NA,NA,NA
201905190600,NA,NA,NA,NA,NA,NA,NA
201905190630,NA,NA,NA,NA,NA,NA,NA
201905190700,NA,NA,NA,NA,NA,NA,NA
201905190730,NA,NA,NA,NA,NA,NA,NA
201905190800,NA,NA,NA,NA,NA,NA,NA
201905190830,NA,NA,NA,NA,NA,NA,NA
201905190900,NA,NA,NA,NA,NA,NA,NA
201905190930,NA,NA,NA,NA,NA,NA,NA
201905191000,NA,NA,NA,NA,NA,NA,NA
201905191030,NA,NA,NA,NA,NA,NA,NA
201905191100,NA,NA,NA,NA,NA,NA,NA
201905191130,NA,NA,NA,NA,NA,NA,NA
201905191200,NA,NA,NA,NA,NA,NA,NA
201905191230,NA,NA,NA,NA,NA,NA,NA
201905191300,NA,NA,NA,NA,NA,NA,NA
201905191330,NA,NA,NA,NA,NA,NA,NA
201905191400,NA,NA,NA,NA,NA,NA,NA
201905191430,NA,NA,NA,NA,NA,NA,NA
201905191500,NA,NA,NA,NA,NA,NA,NA
201905191530,NA,NA,NA,NA,NA,NA,NA
201905191600,NA,NA,NA,NA,NA,NA,NA
201905191630,NA,NA,NA,NA,NA,NA,NA
201905191700,NA,NA,NA,NA,NA,NA,NA
201905191730,NA,NA,NA,NA,NA,NA,NA
201905191800,NA,NA,NA,NA,NA,NA,NA
201905191830,NA,NA,NA,NA,NA,NA,NA
201905191900,NA,NA,NA,NA,NA,NA,NA
201905191930,NA,NA,NA,NA,NA,NA,NA
201905192000,NA,NA,NA,NA,NA,NA,NA
201905192030,NA,NA,NA,NA,NA,NA,NA
201905192100,NA,NA,NA,NA,NA,NA,NA
201905192130,NA,NA,NA,NA,NA,NA,NA
201905192200,NA,NA,NA,NA,NA,NA,NA
201905192230,NA,NA,NA,NA,NA,NA,NA
201905192300,NA,NA,NA,NA,NA,NA,NA
201905192330,NA,NA,NA,NA,NA,NA,NA
201905200000,NA,NA,NA,NA,NA,NA,NA
201905200030,NA,NA,NA,NA,NA,NA,NA
201905200100,NA,NA,NA,NA,NA,NA,NA
201905200130,NA,NA,NA,NA,NA,NA,NA
201905200200,NA,NA,NA,NA,NA,NA,NA
201905200230,NA,NA,NA,NA,NA,NA,NA
201905200300,NA,NA,NA,NA,NA,NA,NA
201905200330,NA,NA,NA,NA,NA,NA,NA
201905200400,NA,NA,NA,NA,NA,NA,NA
201905200430,NA,NA,NA,NA,NA,NA,NA
201905200500,NA,NA,NA,NA,NA,NA,NA
201905200530,NA,NA,NA,NA,NA,NA,NA
201905200600,NA,NA,NA,NA,NA,NA,NA
201905200630,NA,NA,NA,NA,NA,NA,NA
201905200700,NA,NA,NA,NA,NA,NA,NA
201905200730,NA,NA,NA,NA,NA,NA,NA
201905200800,NA,NA,NA,NA,NA,NA,NA
201905200830,NA,NA,NA,NA,NA,NA,NA
201905200900,NA,NA,NA,NA,NA,NA,NA
201905200930,NA,NA,NA,NA,NA,NA,NA
201905201000,NA,NA,NA,NA,NA,NA,NA
201905201030,NA,NA,NA,NA,NA,NA,NA
201905201100,NA,NA,NA,NA,NA,NA,NA
201905201130,NA,NA,NA,NA,NA,NA,NA
201905201200,NA,NA,NA,NA,NA,NA,NA
201905201230,NA,NA,NA,NA,NA,NA,NA
201905201300,NA,NA,NA,NA,NA,NA,NA
201905201330,NA,NA,NA,NA,NA,NA,NA
201905201400,NA,NA,NA,NA,NA,NA,NA
201905201430,NA,NA,NA,NA,NA,NA,NA
201905201500,NA,NA,NA,NA,NA,NA,NA
201905201530,NA,NA,NA,NA,NA,NA,NA
201905201600,NA,NA,NA,NA,NA,NA,NA
201905201630,NA,NA,NA,NA,NA,NA,NA
201905201700,NA,NA,NA,NA,NA,NA,NA
201905201730,NA,NA,NA,NA,NA,NA,NA
201905201800,NA,NA,NA,NA,NA,NA,NA
201905201830,NA,NA,NA,NA,NA,NA,NA
201905201900,NA,NA,NA,NA,NA,NA,NA
201905201930,NA,NA,NA,NA,NA,NA,NA
201905202000,NA,NA,NA,NA,NA,NA,NA
201905202030,NA,NA,NA,NA,NA,NA,NA
201905202100,NA,NA,NA,NA,NA,NA,NA
201905202130,NA,NA,NA,NA,NA,NA,NA
201905202200,NA,NA,NA,NA,NA,NA,NA
201905202230,NA,NA,NA,NA,NA,NA,NA
201905202300,NA,NA,NA,NA,NA,NA,NA
201905202330,NA,NA,NA,NA,NA,NA,NA
201905210000,NA,NA,NA,NA,NA,NA,NA
201905210030,NA,NA,NA,NA,NA,NA,NA
201905210100,NA,NA,NA,NA,NA,NA,NA
201905210130,NA,NA,NA,NA,NA,NA,NA
201905210200,NA,NA,NA,NA,NA,NA,NA
201905210230,NA,NA,NA,NA,NA,NA,NA
201905210300,NA,NA,NA,NA,NA,NA,NA
201905210330,NA,NA,NA,NA,NA,NA,NA
201905210400,NA,NA,NA,NA,NA,NA,NA
201905210430,NA,NA,NA,NA,NA,NA,NA
201905210500,NA,NA,NA,NA,NA,NA,NA
201905210530,NA,NA,NA,NA,NA,NA,NA
201905210600,NA,NA,NA,NA,NA,NA,NA
201905210630,NA,NA,NA,NA,NA,NA,NA
