"LE"	"Kin"	"u"	"De"	"VPD"	"Twater"	"Kin_u"	"Kin_De"	"Kin_VPD"	"Kin_Twater"	"u_De"	"u_VPD"	"u_Twater"	"De_VPD"	"De_Twater"	"VPD_Twater"	"Kin_u_De"	"Kin_u_VPD"	"Kin_u_Twater"	"Kin_De_VPD"	"Kin_De_Twater"	"Kin_VPD_Twater"	"u_De_VPD"	"u_De_Twater"	"u_VPD_Twater"	"De_VPD_Twater"	"Kin_u_De_VPD"	"Kin_u_De_Twater"	"Kin_u_VPD_Twater"	"Kin_De_VPD_Twater"	"u_De_VPD_Twater"	"Kin_u_De_VPD_Twater"
NA	0	7	0.529575084232274	0.154126462612711	12.8	0	0	0	0	3.70702558962592	1.07888523828898	89.6	0.0816215344205489	6.77856107817311	1.9728187214427	0	0	0	0	0	0	0.571350740943842	47.4499275472118	13.8097310500989	1.04475564058303	0	0	0	0	7.31328948408118	0
NA	0	6	0.46770860619826	0.0997559327272561	12.8	0	0	0	0	2.80625163718956	0.598535596363537	76.8	0.0466567082558723	5.98667015933773	1.27687593890888	0	0	0	0	0	0	0.279940249535234	35.9200209560264	7.66125563345327	0.597205865675166	0	0	0	0	3.583235194051	0
NA	0	7	0.484203738158825	0.109345200792416	12.7166666666667	0	0	0	0	3.38942616711177	0.765416405546912	89.0166666666669	0.0529453549734151	6.15745753691974	1.39050647007689	0	0	0	0	0	0	0.370617484813906	43.1022027584382	9.73354529053826	0.673288430745264	0	0	0	0	4.71301901521685	0
NA	0	7	0.477313284559976	0.121099363481416	12.6	0	0	0	0	3.34119299191983	0.847695544369912	88.2	0.0578023349414371	6.0141473854557	1.52585197986584	0	0	0	0	0	0	0.40461634459006	42.0990316981899	10.6809638590609	0.728309420262107	0	0	0	0	5.09816594183475	0
NA	0	6	0.473776593793896	0.133007910303008	12.5166666666666	0	0	0	0	2.84265956276338	0.798047461818048	75.0999999999996	0.0630160346910032	5.9301036989869	1.66481567729264	0	0	0	0	0	0	0.378096208146019	35.5806221939214	9.98889406375585	0.788750700882386	0	0	0	0	4.73250420529431	0
NA	13.8888888888889	6	0.479869772657068	0.117850013452232	12.35	83.3333333333334	6.66485795357039	1.63680574239211	171.527777777778	2.87921863594241	0.707100080713392	74.1	0.056552659162955	5.92639169231479	1.45544766613507	39.9891477214224	9.82083445435267	1029.16666666667	0.785453599485486	82.3109957265944	20.2145509185426	0.33931595497773	35.5583501538887	8.73268599681039	0.698425340662494	4.71272159691292	493.865974359566	121.287305511256	9.70035195364576	4.19055204397496	58.2021117218745
NA	113.888888888889	6	0.467151141893921	0.157293642599372	12.35	683.333333333334	53.2033244934744	17.9139981849285	1406.52777777778	2.80290685136353	0.943761855596232	74.1	0.0734799047529509	5.76931660238992	1.94257648610224	319.219946960846	107.483989109571	8439.16666666667	8.36854470797497	657.061057494409	221.237877583867	0.440879428517706	34.6158996143395	11.6554589166135	0.907476823698944	50.2112682478498	3942.36634496645	1327.4272655032	103.351527143491	5.44486094219366	620.109162860946
NA	188.888888888889	6	0.413911749579159	0.152100248309319	12.3333333333333	1133.33333333333	78.1833304760634	28.7300469028714	2329.62962962962	2.48347049747495	0.912601489855914	73.9999999999998	0.0629560798891348	5.10491157814295	1.8759030624816	469.09998285638	172.380281417228	13977.7777777777	11.8917039790588	964.261075871446	354.337245135413	0.377736479334809	30.6294694688577	11.2554183748896	0.77645831863266	71.3502238743527	5785.56645522868	2126.02347081248	146.664349075058	4.65874991179596	879.986094450348
NA	172.222222222222	7	0.408980140932052	0.182724092120226	12.4666666666667	1205.55555555555	70.4354687160755	31.4691491984833	2147.03703703704	2.86286098652436	1.27906864484158	87.2666666666669	0.0747305249470113	5.09861909028626	2.27796034843216	493.048281012529	220.284044389383	15029.2592592593	12.8702570742075	878.095509993744	392.315393341093	0.523113674629079	35.6903336320038	15.9457224390251	0.93164054433941	90.0917995194524	6146.66856995621	2746.20775338765	160.449204858454	6.52148381037587	1123.14443400918
NA	375	9	0.418680806740997	0.288418856365426	12.4333333333333	3375	157.005302527874	108.157071137035	4662.49999999999	3.76812726066897	2.59576970728883	111.9	0.120755439462392	5.20559803047971	3.58600778081012	1413.04772275086	973.413640233313	41962.4999999999	45.2832897983971	1952.09926142989	1344.7529178038	1.08679895516153	46.8503822743174	32.2740700272911	1.50139263064907	407.549608185574	17568.893352869	12102.7762602342	563.022236493403	13.5125336758417	5067.20012844062
NA	161.111111111111	10	NA	0.140400229208603	NA	1611.11111111111	NA	22.6200369280527	NA	NA	1.40400229208603	NA	NA	NA	NA	NA	226.200369280527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	111.111111111111	5	NA	0.101117341671025	NA	555.555555555555	NA	11.2352601856694	NA	NA	0.505586708355125	NA	NA	NA	NA	NA	56.1763009283472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	138.888888888889	4	NA	0.182724092120226	NA	555.555555555556	NA	25.3783461278092	NA	NA	0.730896368480904	NA	NA	NA	NA	NA	101.513384511237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	525	8	NA	0.306133792189689	NA	4200	NA	160.720240899587	NA	NA	2.44907033751751	NA	NA	NA	NA	NA	1285.76192719669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
