"LE"	"Kin"	"u"	"De"	"VPD"	"Twater"	"Kin_u"	"Kin_De"	"Kin_VPD"	"Kin_Twater"	"u_De"	"u_VPD"	"u_Twater"	"De_VPD"	"De_Twater"	"VPD_Twater"	"Kin_u_De"	"Kin_u_VPD"	"Kin_u_Twater"	"Kin_De_VPD"	"Kin_De_Twater"	"Kin_VPD_Twater"	"u_De_VPD"	"u_De_Twater"	"u_VPD_Twater"	"De_VPD_Twater"	"Kin_u_De_VPD"	"Kin_u_De_Twater"	"Kin_u_VPD_Twater"	"Kin_De_VPD_Twater"	"u_De_VPD_Twater"	"Kin_u_De_VPD_Twater"
273.758642857143	268.518518518519	12.5417908333333	NA	0.728589333333333	NA	3470.82585648148	NA	213.252169097222	NA	NA	9.15314486229458	NA	NA	NA	NA	NA	2748.76144086334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	175.115740740741	4.78552303030303	0.668042216985725	0.729942636363636	12.4333333333333	524.480166245791	0	108.435059301347	0	3.10966961410544	3.46460460865864	57.81486942	0.436070550914877	8.3023042078721	8.111644418	0	435.255982713897	0	0	0	0	2.02358891610779	38.6680413178145	37.6239411882427	5.41788895179917	0	0	0	0	25.1561080733997	0
NA	201.041666666667	9.22293361111111	0.772758006853402	0.645888970588235	11.666	2445.03660339506	11.3380615478746	176.701377941176	94.2527777777778	7.81805706623155	6.17144424234147	118.453010827273	0.503936654012016	9.17406084023372	7.73941512454545	124.079870471408	1676.57158521439	1808.02647373737	7.92090748556441	137.369697295821	115.125459742424	5.08580078920063	92.665098833745	76.9766874098555	5.98759522953463	86.6695760229411	1503.21272955992	1259.84149353792	95.9795400318032	60.3260397332651	1050.1208936833
105.009891935484	280.902777777778	7.01412395833333	0.786600322004523	0.6415566875	12.2082352941176	1920.91995081019	185.608415198542	182.385517708333	2861.65522875817	5.73246814880794	4.50908397188896	89.0048904411765	0.513129884627949	9.65357549701924	7.94565750735294	1396.86893393842	1251.45000460425	21558.6185079248	124.200446056529	2392.25648506676	1911.15022965033	3.74217997888734	70.3514161805925	57.968187986469	6.31300509235997	934.318952315555	18000.7781288572	14392.9122121564	1602.7693165908	46.0427580631153	12054.5747972081
NA	263.078703703704	3.72939572916667	0.723841584132968	0.682049947916667	12.516	845.387789351852	57.2348053810732	169.246569357639	1031.69166666667	3.10388662226472	2.54889279133469	51.64712008	0.494512759469753	9.04794785652465	8.888523865	208.35776219513	563.543532534462	3764.25277109722	45.2440453041501	743.403491679623	816.758212945833	2.06079215286881	38.6616184210202	35.3568819905118	6.20897294322692	164.339480271788	2709.16382798965	2973.40843706649	589.11929713003	25.7680864440373	2142.06424974984
NA	216.898148148148	4.7302825	0.507104461753653	0.895837821428571	12.712	781.352770833333	0	117.929232043651	0	1.59699941253726	4.22625262765714	39.9948296666667	0.462898917505012	6.46334722433366	11.6235241666667	0	687.419459248817	0	0	0	0	1.45807978888117	20.3690543701574	36.5066053680045	5.90023643361373	0	0	0	0	18.598199072196	0
NA	305.439814814815	3.71501833333333	0.388464096131423	0.974561944444444	13.2747368421053	700.37549691358	47.977010305793	148.288246604938	3428.00877192982	1.43105461358266	3.56603545365444	48.3608653235294	0.379092992694874	5.0260731106334	12.5708623005882	223.215068482535	628.467970872718	8272.99132104575	42.8313716009386	625.868371170134	1581.7368186732	1.37363895944178	18.4385492744613	46.3802739125101	4.90438733158587	198.300448147557	2912.23200825777	7353.04728742459	558.809099348109	17.6842525550894	2587.34629334652
NA	290.509259259259	5.57609208333333	0.115845710451612	1.019453375	11.21	605.442517361111	0.123061366535022	115.22170787037	28.3888888888889	0.405314148666292	5.65164564482292	52.8597811	0.123015871000293	1.36945859647658	11.58877032	0.881971895939541	589.660211495716	203.755856111111	0.120642201290578	1.25768716598793	27.7405434444444	0.422243618369332	4.6304978300159	53.337911856345	1.45779674566362	0.864601476128737	9.01375277650211	199.094059590806	1.2329632971897	4.84322817801357	8.83622708603569
NA	290.046296296296	2.99311697916667	0.291278872024308	0.988620479166667	14.01	899.931689814815	18.2532876049411	272.084615625	870.736111111111	0.743978483507311	2.97737248563583	33.5194295	0.292224046263737	4.183293596755	13.90465317375	42.0105642741686	852.45445348866	1999.47345236111	16.8349407166762	254.428376348138	803.173008857639	0.751856971980489	10.772425703437	33.4579925655106	4.21076062813548	38.8342007050493	585.261812997683	1848.19531772098	234.620492145439	10.9242325554998	540.920624127563
NA	262.268518518519	3.00035708333333	0.419346590223609	0.995666125	16.5669230769231	800.088326967593	119.329940497886	237.379737326389	3899.95085470085	1.4019348590803	3.05614902038229	55.5280350615385	0.423499013912517	7.00746091533333	17.1341869346154	372.297800472515	747.986121934429	12445.720365609	104.251750307456	2043.89045181672	3449.28243471795	1.45825293098376	23.5615012093441	58.8552171461381	7.06992624490167	342.057658801273	6404.82382318614	11598.475200829	1788.19651469638	24.4857396535042	5891.15257348351
35.1240365	318.981481481481	3.44759791666667	0.532881508897613	1.183553	16.8055555555556	965.921185185185	35.1884238652337	339.830210069444	1159.75925925926	1.99357745657648	4.05441054698042	64.8564302611111	0.706019553621553	9.05462623886936	21.2799849305556	108.970734562195	1024.60869869367	3627.60492177469	46.3572267877371	651.156474799126	1461.15660181327	2.5307064567416	33.4500472333784	79.2470868837387	12.1185327314716	140.000691549394	2002.26031011584	4478.0028222602	859.272366964331	42.8693323216039	2580.62357479269
