"LE"	"Kin"	"u"	"De"	"VPD"	"Twater"	"Kin_u"	"Kin_De"	"Kin_VPD"	"Kin_Twater"	"u_De"	"u_VPD"	"u_Twater"	"De_VPD"	"De_Twater"	"VPD_Twater"	"Kin_u_De"	"Kin_u_VPD"	"Kin_u_Twater"	"Kin_De_VPD"	"Kin_De_Twater"	"Kin_VPD_Twater"	"u_De_VPD"	"u_De_Twater"	"u_VPD_Twater"	"De_VPD_Twater"	"Kin_u_De_VPD"	"Kin_u_De_Twater"	"Kin_u_VPD_Twater"	"Kin_De_VPD_Twater"	"u_De_VPD_Twater"	"Kin_u_De_VPD_Twater"
NA	115.277777777778	5.71546	NA	0.726155	NA	657.260902777778	NA	84.7387680555556	NA	NA	4.14952367174	NA	NA	NA	NA	NA	483.065203194931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	195.267489711934	4.62320222222222	0.416649011857587	0.751684111111111	10.3663636363636	1022.91919444444	26.2158900241974	144.019735493827	669.833333333333	2.19616759410778	3.54163376681111	56.6451001363636	0.33039098786297	4.3039411086569	8.28956118363636	183.633808563371	762.516981956859	4665.81377699495	21.505317883752	283.511419837172	549.122663265152	1.77504673567571	23.1536279471348	45.9437436450274	3.42540697873087	150.705512842538	1989.55242753374	3826.84063489144	232.622040437245	18.7484936282828	1633.14742407868
NA	35.6481481481482	7.30318833333333	0.176452784635922	0.49112175	10.172	268.749537037037	8.91118547710556	17.2804678240741	462.666666666667	1.30967047056795	3.59669669655167	76.51624016	0.0860218851638743	1.99658850306751	4.975903186	66.4690637539767	130.421240768773	3497.74171822222	4.33359239048999	97.6377656787312	224.217634411111	0.640790232570448	14.8431193160519	37.5404947889229	0.97401746806015	32.3815782696755	728.454495310779	1696.98206665817	47.4840480432485	7.26682757992414	354.891002827814
NA	324.131944444444	7.31839125	0.257575586331785	0.50031546875	11.1511111111111	2082.05791493056	106.063906710582	177.319116666667	3967.8950617284	1.94007475753795	3.51242206930969	84.6858293611111	0.125066670762144	2.98518466381066	5.39860601666667	751.062156627566	1108.91275164856	27777.0081254321	52.9558775137262	1318.39575234006	2002.18080282407	0.927188727553321	22.2857705648693	40.2588914695151	1.45524085839691	368.214764075953	9300.44257681136	13704.0954072198	658.898233847951	10.6908254847948	4566.49129639952
NA	684.444444444444	2.921042	0.524678222023103	0.713458	15.8833333333333	2005.76144444444	345.139506429993	488.924949444444	10470.9074074074	1.48487176181259	2.084307792266	44.9835243	0.364830850410529	8.33369067974595	11.0436858133333	979.512607198594	1432.87990891667	29737.2793453704	239.916071258093	5481.8256505301	7278.2165007037	1.03239215048798	23.5846725890313	31.2739888881985	5.79477090097236	680.822686338515	15557.4147031813	20668.1450009024	3810.57252625502	16.3978144877289	10813.3872642554
NA	4.16666666666667	3.5434525	0.582652695730797	0.9450175	14.2066666666667	6.22704166666667	0	4.12775	0	2.46526767932436	3.30819045337375	60.0556541833333	0.541774036934211	8.27898028368679	13.2087962883333	0	6.14732446333333	0	0	0	0	2.28609485321693	35.0365371075653	55.6865547372482	7.69775528532479	0	0	0	0	32.4886260484037	0
NA	257.246376811594	6.66734826086956	0.50417261180567	1.01525969565217	14.50625	1513.650397343	43.9660859741576	264.466369565217	1167.71875	3.67898009615112	6.73157765143652	104.99357048125	0.508653105112485	7.32362391742115	14.645465226875	358.58462735878	1541.63197871159	9511.92833704861	44.0301561117411	654.535231702078	1169.02557821701	3.70029874749864	53.5518388559608	105.651199596197	7.38745844563876	359.186863697732	5336.54822348563	9524.62309594199	655.532895045281	53.8557960894148	5345.88947570086
NA	58.641975308642	5.16013666666667	0.309181459324328	0.912602111111111	14.0355555555556	340.002447530864	22.9585267194834	51.9463972222222	846.055555555556	1.7146469955624	4.70907569988556	73.1524395444444	0.284360024709637	4.72419334639661	12.8274114966667	133.205087816559	301.214735637127	4905.47445040123	20.4378862753004	332.351454421682	750.044388756173	1.57521211857954	25.9383682127777	66.8449803561598	4.34335233812917	118.589677065512	1928.34332143066	4349.24632808141	296.11439828711	23.8280968791451	1718.21580745385
NA	1.19047619047619	3.27347714285714	0.571811703972122	0.821831142857143	14.41	0.641559523809524	4.76509753310102	0.942284523809524	120.083333333333	0.308155045387616	2.71120353236286	7.7656931	0.45259982811631	8.23980665423828	11.40578879	2.56795871156347	0.50780655272619	64.7141091666667	3.77166523430258	68.6650554519857	95.0482399166667	0.243910573370161	4.44051420403555	6.1466936368189	6.52196352315603	2.03258811141801	37.0042850336296	51.2224469734908	54.3496960263002	3.51475136226401	29.2895946855335
51.2300083333333	204.706790123457	9.1347325	0.143328306165919	0.851436583333333	11.075	1890.95673996914	0	188.399074691358	0	0.953704303375764	7.87944758722583	80.4404100999999	0.120183987761085	1.84148803696971	8.97688667999999	0	1751.40848513589	0	0	0	0	0.799462179963304	12.3083443347897	65.0044678203895	1.54172503443984	0	0	0	0	10.2984681178543	0
NA	501.282051282051	8.60718076923077	0.817813225436021	0.735714923076923	16.86	4352.18186111111	461.155791009756	373.437142307692	9507.16666666667	6.93724581629732	6.33843247225462	143.0182377	0.628055671378506	13.7883309808513	12.94796577	3911.83583530099	3240.42466959142	80646.3951475	354.153614693991	7775.08663642449	7301.21403141667	5.32748010905182	116.961964462773	109.831302936841	10.5890186194416	3004.10683927089	65953.5521831747	61932.651378274	5971.02994374068	89.8213146386136	50649.2413101071
